"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000025776",16.0697959821818,-0.566642018933367,0.329294702470363,-1.72077477919453,0.0852917007138439,0.999862803868047
"ENSMUSG00000109887",0.102268120377881,0.482990189198143,3.02618920828379,0.159603433875192,0.873193473819473,0.999862803868047
"ENSMUSG00000043760",180.536190601027,0.0935550865081209,0.164376729700608,0.569150430711937,0.569254056766867,0.999862803868047
"ENSMUSG00000025929",0.485800030895492,1.21033638718724,1.78615520465577,0.677621062286406,0.498011988119584,0.999862803868047
"ENSMUSG00000041872",5.13553621513767,0.167523444198136,0.362804184676376,0.461746174034813,0.644263354565829,0.999862803868047
"ENSMUSG00000041859",898.644376056558,-0.189151701710792,0.330202131979076,-0.572836100654788,0.566755673266343,0.999862803868047
"ENSMUSG00000097934",1.10674956804069,-0.581418929436451,0.859967611408255,-0.676093985079669,0.49898097532318,0.999862803868047
"ENSMUSG00000025931",591.857778818678,0.265046751124812,0.269909514777726,0.981983726446549,0.326107865465492,0.999862803868047
"ENSMUSG00000100929",0.747823149949152,-0.91715347210663,1.15618231228157,-0.793260251747626,0.427626209910148,0.999862803868047
"ENSMUSG00000041809",20.2317374765882,-0.293221147543405,0.230470173625274,-1.27227373039671,0.20327587887393,0.999862803868047
"ENSMUSG00000041779",178.249131992152,0.120955184095762,0.138992772625083,0.87022642840592,0.38417667579383,0.999862803868047
"ENSMUSG00000100819",11.10211735395,-0.254937627474395,0.362978105443805,-0.702349876344988,0.482460995838867,0.999862803868047
"ENSMUSG00000025933",221.882225999461,0.145091975628186,0.152169912155211,0.953486622770705,0.340343570832655,0.999862803868047
"ENSMUSG00000025934",1057.21608526917,0.251212755162271,0.279879075291764,0.897576051015568,0.369411611646897,0.999862803868047
"ENSMUSG00000099343",1.04329142892428,-0.364440070934724,0.859924092542152,-0.42380493126707,0.671708081483496,0.999862803868047
"ENSMUSG00000025936",131.698945353214,0.497214503873358,0.357836991384635,1.38950001214074,0.164680757233628,0.999862803868047
"ENSMUSG00000093963",0.458144399324916,0.847190699673811,1.11401045869304,0.760487204642349,0.446963414749504,0.999862803868047
"ENSMUSG00000067750",32.0017101061391,0.0647420355640184,0.527727776135087,0.122680742784033,0.902359913691777,0.999862803868047
"ENSMUSG00000086194",0.451961063374306,0.42785065826613,1.83027929319547,0.233762497262998,0.815169365803998,0.999862803868047
"ENSMUSG00000041722",0.0934458681924649,0.482990189198143,3.02618920828379,0.159603433875192,0.873193473819472,0.999862803868047
"ENSMUSG00000085079",0.0722533266276487,-0.57497448342794,3.02618920828379,-0.189999515514107,0.849309510179358,0.999862803868047
"ENSMUSG00000028033",38.2270498625095,-0.269155772427272,0.290411731886738,-0.926807504223846,0.354026488032508,0.999862803868047
"ENSMUSG00000097109",0.569477087200305,1.27558956244952,1.23704693450656,1.03115696492011,0.302467217992747,0.999862803868047
"ENSMUSG00000041670",845.897510761494,-0.54855713906543,0.436200870238367,-1.25757919457076,0.208543981581771,0.999862803868047
"ENSMUSG00000101468",0.20085227745947,-1.26633696940154,2.73881375720407,-0.462366952141456,0.643818194372291,0.999862803868047
"ENSMUSG00000026158",311.872962452057,0.0626905551079294,0.183219681944691,0.342160593460991,0.732230039218166,0.999862803868047
"ENSMUSG00000026156",48.9136473864154,0.284683948666582,0.333518052542747,0.853578828780474,0.393338393164144,0.999862803868047
"ENSMUSG00000026155",946.307172685063,0.042289113012889,0.126724194499957,0.333709858482496,0.738598509651321,0.999862803868047
"ENSMUSG00000026154",663.613189053647,0.0135653814341785,0.0862494390660361,0.157280807632758,0.875023545291615,0.999862803868047
"ENSMUSG00000026153",2725.70166975397,0.0389261217666843,0.0705559617118503,0.55170563652237,0.581150047573472,0.999862803868047
"ENSMUSG00000026147",2.44665287298239,-0.233047034072739,0.502115742689029,-0.46413010837836,0.642554531601802,0.999862803868047
"ENSMUSG00000026141",0.404776123129624,-1.1678242249716,1.33423173288498,-0.875278406432776,0.381422440433388,0.999862803868047
"ENSMUSG00000073725",3429.85453919748,0.0646282715765919,0.082388037457252,0.78443756607414,0.43278340293241,0.999862803868047
"ENSMUSG00000033569",25.8619740666516,-0.0451591134099027,0.307622415423063,-0.146800464289304,0.883289518205178,0.999862803868047
"ENSMUSG00000073722",0.665904429142534,-0.394700509673775,1.08550266705725,-0.363610815203055,0.71614864948369,0.999862803868047
"ENSMUSG00000101514",0.414560631698241,1.87969095554644,1.77955716464992,1.05626893751189,0.290845363192358,0.999862803868047
"ENSMUSG00000100261",0.397479507141114,-0.136838464105149,1.14291442637356,-0.119727654973552,0.904698892433075,0.999862803868047
"ENSMUSG00000048874",2167.74038362216,-0.0525954888512084,0.0746991026915433,-0.704098000593021,0.481371745187521,0.999862803868047
